159,2381,342,2415,340,2521,149,2507,Latin,###
1177,2480,1174,2565,1077,2571,1078,2473,Latin,PC
1254,2481,1250,2546,1195,2543,1197,2476,Latin,###
1401,2478,1398,2561,1266,2554,1267,2470,Latin,TFI
1204,2574,1202,2635,1134,2635,1135,2573,Latin,###
1564,2541,1569,2604,1486,2604,1483,2535,Latin,C%
1946,2543,1946,2611,1886,2610,1883,2539,Latin,###
2171,2534,2174,2605,2114,2602,2113,2536,Latin,###
1597,1152,2595,1115,2589,1272,1553,1296,Latin,Autorisierter
1566,1365,2222,1360,2207,1512,1568,1520,Latin,Händler
