98,24,402,25,401,76,97,75,Latin,MOZAIC
58,74,84,74,84,85,57,85,Latin,no19
4,89,31,89,30,100,3,100,Latin,ITED
416,55,438,55,438,67,416,67,Latin,0161
417,65,437,65,437,74,417,74,Latin,344
414,74,441,74,441,84,415,84,Latin,5552
93,154,157,153,156,168,92,169,Latin,Moroccan
158,153,185,152,185,167,158,168,Latin,and
185,153,250,153,250,168,185,168,Latin,Lebanese
127,170,214,170,214,183,127,183,Latin,Cuisine
80,254,131,254,131,265,80,265,None,###
133,249,207,250,207,261,133,260,None,###
232,256,264,256,264,264,232,264,Latin,###
