388,920,631,940,637,978,392,958,Latin,PRADIER
39,601,800,618,821,805,14,763,Latin,AGENCE
375,835,464,840,504,888,379,876,Latin,LA
533,844,1074,880,1079,925,534,891,Latin,METHODE
1121,879,1996,945,1995,994,1122,930,Latin,IMMOBILIERE
879,630,2036,654,2016,874,880,808,Latin,ANDAON
657,943,691,944,701,987,658,979,Symbols,&
723,946,1017,970,1018,1011,710,987,Latin,ASSOCIES
138,1047,1873,1233,1856,1529,264,1299,Latin,VENDU
144,1423,359,1458,366,1533,176,1535,Latin,###
451,1482,654,1516,646,1532,451,1535,None,###
