505,218,1228,218,1225,377,511,374,Japanese,清水郵便局
516,392,810,389,810,475,517,469,Latin,Shimizu
838,386,1003,389,1004,469,840,469,Latin,Post
1021,383,1252,389,1254,477,1023,460,Latin,Office
516,486,811,492,811,578,520,578,Japanese,清水邮局
884,477,1110,483,1110,569,883,563,Korean,시미즈
1133,480,1361,475,1361,575,1133,566,Korean,우체국
1619,230,2107,256,2094,377,1611,351,Japanese,清水駅西口
335,797,1278,791,1278,956,337,950,Japanese,清水簡易裁判所
363,1145,1009,1157,1009,1322,363,1286,Japanese,清水税務署
582,1487,1431,1499,1426,1640,578,1611,Japanese,はーとぴあ清水
1622,348,2261,384,2251,507,1613,466,Japanese,自転車等駐車場
611,1800,1242,1823,1228,1935,608,1918,Japanese,観光案内所
1478,1817,2006,1770,1987,1894,1433,1918,Japanese,バス案内所
611,2001,955,2013,947,2084,611,2066,Japanese,观光介绍所
1432,1998,1750,1987,1746,2045,1433,2066,Japanese,巴士问询处
579,1695,1248,1707,1244,1780,579,1765,Japanese,静冈市清水社会福祉会馆
1604,619,2102,628,2102,678,1601,672,None,###
345,1037,823,1046,823,1141,346,1126,Japanese,清水简易裁判所
376,1368,698,1379,697,1465,374,1444,Japanese,清水税务局
340,955,610,961,615,1032,341,1014,Latin,Shimizu
639,958,983,964,981,1052,638,1040,Latin,Summary
1003,955,1212,961,1212,1040,1002,1035,Latin,Court
370,1297,631,1303,632,1368,367,1356,Latin,Shimizu
649,1297,774,1312,774,1373,659,1368,Latin,Tax
789,1303,996,1306,997,1379,790,1379,Latin,Office
582,1624,873,1633,869,1698,579,1686,Latin,Heartpia
888,1624,1168,1642,1166,1695,887,1701,Latin,Shimizu
608,1925,796,1931,801,1998,615,1984,Latin,Tourist
811,1936,1154,1945,1152,2010,815,2001,Latin,Information
1163,1942,1353,1936,1347,1998,1162,2004,Latin,Center
1432,1933,1536,1933,1533,1987,1428,1995,Latin,Bus
1554,1925,1876,1913,1870,1969,1551,1987,Latin,Information
1896,1898,2058,1895,2057,1957,1889,1963,Latin,Center
1606,481,1926,496,1923,558,1605,545,Latin,Bicycle-Parking
1940,499,2027,509,2026,549,1933,542,Latin,Area
2040,509,2078,508,2077,549,2039,551,Latin,at
1603,548,1710,552,1710,598,1607,590,Latin,West
1725,549,1804,556,1801,598,1725,593,Latin,Exit
1814,549,1862,553,1854,599,1812,598,Latin,of
1874,551,2025,561,2022,605,1866,601,Latin,Shimizu
2038,559,2168,561,2164,611,2034,603,Latin,Station
1601,683,1714,683,1714,732,1597,729,Korean,시미즈
878,1049,1088,1046,1089,1129,878,1117,Korean,시미즈
770,1388,964,1391,971,1459,761,1459,Korean,시미즈
1937,1653,2085,1642,2083,1724,1931,1733,Korean,시미즈
1727,682,1762,683,1760,735,1726,733,Korean,역
1779,683,1847,682,1845,733,1776,732,Korean,서쯕
1864,685,1971,683,1962,739,1860,736,Korean,출입구
1980,683,2082,688,2078,739,1976,733,Korean,자전거
2096,689,2124,691,2126,738,2092,738,Korean,등
2140,688,2233,694,2226,744,2134,735,Korean,주차장
1112,1043,1251,1046,1251,1126,1112,1129,Korean,간이
1278,1040,1492,1040,1488,1129,1274,1126,Korean,재판소
999,1385,1203,1385,1200,1462,992,1465,Korean,세무소
984,2008,1325,2008,1324,2070,984,2079,Korean,관광안내소
1787,1982,1898,1973,1898,2026,1785,2035,Korean,버스
1923,1967,2086,1957,2084,2007,1923,2026,Korean,안내소
1700,1680,1919,1665,1916,1739,1698,1757,Korean,하토피아
1289,1712,1625,1695,1624,1751,1287,1771,Japanese,Heartpia清水
