597,1306,864,1311,868,1407,596,1430,Latin,By-pass
306,1321,541,1312,540,1409,304,1429,Latin,Seishin
364,963,829,929,832,1053,356,1117,Latin,Fujieda
1101,965,1235,955,1240,1073,1105,1077,Latin,75
1055,441,1303,438,1306,514,1052,531,Latin,Ihara
2107,1371,1898,1378,1902,1273,2107,1276,Latin,Sta.
1425,1285,1845,1296,1845,1382,1419,1403,Latin,Shimizu
1494,1599,1441,1599,1441,1477,1493,1473,Latin,1
872,1634,822,1636,824,1507,877,1508,Latin,1
967,242,1405,203,1411,383,957,412,Japanese,庵原
374,755,839,731,845,902,365,942,Japanese,藤枝
320,1151,869,1117,867,1267,314,1301,Japanese,静清BP
1441,1088,2087,1041,2090,1229,1437,1278,Japanese,清水駅
