222,265,456,265,457,345,221,344,Latin,CREATE
477,266,530,266,530,344,477,344,Latin,IT
429,100,516,100,516,146,429,146,Latin,CAN
170,169,461,169,461,248,170,248,Latin,IMAGINE
477,190,528,190,528,248,477,248,Latin,IT
256,79,402,79,402,154,256,154,Latin,YOU
178,264,214,264,214,303,178,303,Latin,CAN
181,103,236,103,235,150,180,150,Latin,IF
177,307,212,307,211,346,176,346,Latin,YOU
162,373,189,373,187,416,161,417,Latin,IF
190,374,251,374,251,419,190,419,Latin,YOU
253,356,490,356,490,446,253,446,Latin,DREAM
495,370,532,370,532,419,495,419,Latin,IT
160,454,324,454,324,556,160,556,Latin,YOU
353,453,513,453,513,555,353,555,Latin,CAN
190,528,422,571,430,633,148,633,Latin,Become
446,578,489,578,487,631,444,631,Latin,IT
