662,764,696,768,702,877,661,880,Latin,Morris
663,885,705,881,710,973,656,976,Latin,Philip
570,763,615,761,621,909,575,912,Latin,Fabriqué
582,713,608,710,607,752,583,751,Latin,en
572,626,606,627,607,698,573,700,Latin,U.E.
1170,770,1483,769,1485,908,1167,922,Latin,tue
1033,569,1667,588,1646,731,1020,748,Latin,Fumer
658,634,698,629,697,759,660,760,Latin,Brands
661,550,694,548,700,623,657,624,Latin,Sàrl
97,343,232,356,134,456,0,456,Latin,###
302,454,368,339,406,340,357,463,Latin,###
233,455,280,379,315,388,273,463,Latin,###
