109,67,250,60,242,102,115,113,Latin,STOP
133,186,260,174,253,207,135,219,Latin,Slavery
498,201,535,196,531,210,496,215,Latin,STOP
439,191,463,180,463,191,442,204,Latin,STOP
257,366,303,365,300,385,262,383,Latin,Stop
83,266,104,262,106,272,82,276,None,###
173,264,197,261,198,270,173,278,None,###
445,210,469,200,480,214,448,225,None,###
496,219,534,214,533,235,495,237,None,###
509,189,529,189,527,196,509,199,Latin,DAY
344,243,365,240,367,250,347,251,None,###
560,272,593,260,598,269,569,281,Latin,STOP
