581,457,870,470,868,543,574,548,Latin,ORARIO
894,468,965,467,968,552,896,556,Latin,DI
1000,470,1353,468,1383,548,977,552,Latin,A[ERTIRA
1394,470,1533,476,1530,547,1397,550,Latin,LFAC
563,810,768,810,757,868,558,869,Latin,LUNEDI'
562,974,811,972,808,1029,564,1042,Latin,MARTEDI'
561,1145,874,1137,866,1200,567,1210,Latin,MERCOLEDI'
569,1304,797,1297,783,1362,560,1375,Latin,GIOVEDI'
558,1470,799,1466,789,1531,563,1542,Latin,VENERDI'
558,1631,764,1628,767,1691,562,1696,Latin,SABATO
558,1806,832,1799,852,1856,562,1869,Latin,DOMENICA
1168,808,1493,812,1492,871,1172,883,Latin,11:30-23:00
1169,972,1497,974,1493,1035,1172,1041,Latin,11:30-23:00
1171,1134,1490,1141,1493,1197,1169,1204,Latin,11:30-23:00
1163,1297,1493,1301,1497,1357,1161,1368,Latin,11:30-23:00
1170,1464,1495,1461,1497,1513,1165,1530,Latin,11:30-00:00
1172,1630,1497,1624,1496,1686,1168,1688,Latin,11:30-00:00
1793,859,2323,435,2348,714,1873,1004,Latin,###
2435,528,2447,1138,2136,1368,1938,944,Latin,###
2123,1365,2444,1220,2447,1450,2138,1487,Latin,###
1174,1799,1495,1794,1491,1842,1174,1847,Latin,11:30-23:00
