59,636,1059,632,1061,806,69,801,Latin,Lactoflorene
1070,682,1081,683,1083,700,1069,702,Latin,R
78,844,529,846,571,953,82,962,Latin,PANCIA
616,842,1022,844,1061,959,615,959,Latin,PIATTA
100,1150,318,1152,319,1191,101,1191,Latin,FERMENTI
111,1203,157,1204,158,1241,100,1241,Latin,AD
105,1255,159,1256,161,1291,107,1292,Latin,EN
180,1202,327,1204,328,1244,171,1242,Latin,AZIONE
163,1254,250,1255,251,1293,164,1290,Latin,ZIMI
267,1255,319,1256,320,1293,266,1293,Latin,ED
335,1152,492,1155,493,1191,335,1191,Latin,LATTICI
504,1154,584,1153,585,1193,515,1194,Latin,VIVI
343,1205,610,1205,610,1247,343,1243,Latin,PROBIOTICA.
335,1256,534,1256,535,1294,336,1293,Latin,ESTRATTI
546,1256,749,1259,750,1293,557,1293,Latin,VEGETALI
110,1333,211,1333,211,1355,109,1357,Latin,senza
113,1408,164,1409,164,1428,113,1428,Latin,con
228,1326,349,1323,351,1358,227,1366,Latin,glutine
178,1401,358,1405,359,1432,177,1429,Latin,edulcorante
365,1333,382,1332,382,1358,364,1355,Latin,e
397,1324,527,1324,528,1357,398,1357,Latin,lattosio
120,1603,201,1600,202,1680,118,1679,Latin,10
125,1705,269,1705,270,1727,125,1726,Latin,INTEGRATORE
227,1601,412,1601,411,1642,224,1639,Latin,BUSTE
226,1646,410,1648,411,1685,227,1683,Latin,DUOCAM
284,1704,413,1707,415,1727,277,1726,Latin,ALIMENTARE
419,1650,426,1650,426,1660,420,1661,Latin,R
212,1856,451,1857,452,1892,209,1888,Latin,ONTEFARMACO
463,1859,530,1856,530,1892,462,1894,Latin,OTC
1189,818,1416,816,1416,866,1186,864,Latin,innovativo
1190,873,1412,878,1411,921,1184,919,Latin,sistema
1245,938,1351,940,1350,979,1243,980,Latin,busta
1176,989,1411,989,1410,1041,1174,1041,Latin,DUOCAM
1423,993,1430,994,1430,1005,1423,1006,Latin,R
