342,85,380,80,377,107,340,113,Latin,Hi
398,169,420,158,415,184,396,188,Latin,AT
356,127,393,129,388,150,358,154,Latin,MY
404,125,464,123,465,144,406,152,Latin,BOSS
477,119,551,129,549,148,479,150,Latin,THiNKS
394,84,558,76,560,112,394,114,Latin,CAMERAMAN!
348,167,382,165,386,187,349,193,Latin,I'M
434,162,471,156,468,178,433,184,Latin,THE
483,158,550,146,556,167,482,185,Latin,OFFice
501,184,553,180,551,211,504,208,Latin,HUSH!!
393,207,428,204,434,223,397,226,Latin,ViVA
432,201,488,201,491,218,434,224,Latin,TUNiSiA
75,240,268,240,262,300,82,302,Arabic,#اَلْإجاَبة-تُونِسْ
