650,1165,740,1169,742,1214,644,1212,Latin,and
768,1166,940,1168,942,1224,762,1214,Latin,paints,
1045,955,1139,955,1136,972,1041,972,Latin,pumping
1143,957,1183,958,1184,975,1144,973,Latin,life
616,1062,898,1064,897,1099,616,1094,Latin,18001035555
955,884,1264,896,1249,954,942,945,Latin,shakti
271,913,493,915,491,967,259,963,Latin,pump
307,857,510,861,502,909,299,905,Latin,pump
0,901,259,910,241,968,0,961,Latin,###
413,1053,578,1055,576,1096,407,1094,None,###
194,853,291,854,289,905,188,902,Latin,ka
2,844,181,853,168,904,1,895,Latin,###
20,1162,327,1166,317,1213,5,1210,Latin,###
345,1167,624,1169,627,1215,337,1212,Latin,hardware
970,1172,1109,1172,1118,1217,975,1217,Latin,mobile
1132,1184,1140,1185,1140,1217,1134,1217,Symbols,:
585,1069,600,1067,595,1094,584,1100,Symbols,:
1151,1169,1406,1169,1415,1224,1160,1216,Latin,9830058125
1421,777,1670,792,1671,975,1438,963,Bangla,###
48,1307,466,1319,450,1475,8,1459,Bangla,গন্ধেশ্বরী
502,1311,1012,1319,1016,1475,474,1487,Bangla,হার্ডওয়্যার
1036,1363,1244,1367,1240,1471,1048,1459,Bangla,এন্ড
1284,1343,1606,1343,1650,1491,1264,1491,Bangla,পেইণ্টস্
24,11,250,6,189,527,8,767,None,###
325,29,581,56,441,181,266,142,None,###
880,135,1100,176,1002,337,801,199,None,###
1519,251,1675,265,1659,382,1501,389,None,###
